fecha,año,mes,dia,dia_semana,dia_del_año,temp_media,temp_maxima,temp_minima,precipitacion_mm,humedad_relativa,velocidad_viento,presion_hpa,nubosidad_oktas,tipo_dia
2020-06-09,2020,6,9,1,161,24.6,28.2,18.6,7.5,73.2,7.8,862.8,8.0,Lluvia_moderada
2020-06-10,2020,6,10,2,162,26.3,33.1,19.7,120.0,89.6,22.0,862.7,7.0,Lluvia_intensa
2020-06-11,2020,6,11,3,163,21.2,24.9,14.9,0.0,74.6,5.1,862.8,3.0,Despejado
2020-06-12,2020,6,12,4,164,22.4,27.9,15.8,10.6,83.8,15.5,865.3,6.0,Lluvia_moderada
2020-06-13,2020,6,13,5,165,23.8,29.3,18.0,64.9,92.1,7.4,861.4,6.0,Lluvia_intensa
2020-06-14,2020,6,14,6,166,19.3,23.8,12.0,5.8,85.3,13.4,866.7,5.0,Lluvia_moderada
2020-06-15,2020,6,15,0,167,22.4,28.6,15.4,2.3,77.5,9.4,863.5,8.0,Llovizna
2020-06-16,2020,6,16,1,168,23.6,30.2,18.7,14.8,88.5,50.4,866.3,7.0,Lluvia_moderada
2020-06-17,2020,6,17,2,169,22.4,26.5,16.0,26.5,90.6,19.7,863.9,7.0,Lluvia_intensa
2020-06-18,2020,6,18,3,170,21.6,27.2,15.0,2.7,76.5,5.1,864.5,7.0,Llovizna
2020-06-19,2020,6,19,4,171,19.2,23.6,12.9,7.4,78.5,25.0,865.9,8.0,Lluvia_moderada
2020-06-20,2020,6,20,5,172,23.4,29.9,18.3,87.3,88.2,26.1,861.5,7.0,Lluvia_intensa
2020-06-21,2020,6,21,6,173,16.6,22.2,11.5,12.2,92.2,23.2,865.6,5.0,Lluvia_moderada
2020-06-22,2020,6,22,0,174,22.7,28.5,16.2,8.4,85.4,12.3,862.2,7.0,Lluvia_moderada
2020-06-23,2020,6,23,1,175,21.9,26.6,16.0,0.0,74.5,3.8,861.7,3.0,Despejado
2020-06-24,2020,6,24,2,176,23.6,28.2,17.3,10.9,89.0,19.0,863.5,6.0,Lluvia_moderada
2020-06-25,2020,6,25,3,177,28.2,33.4,23.0,6.9,75.2,4.0,859.0,8.0,Lluvia_moderada
2020-06-26,2020,6,26,4,178,24.3,29.4,17.4,7.2,71.0,14.1,861.4,7.0,Lluvia_moderada
2020-06-27,2020,6,27,5,179,20.7,27.5,14.6,5.7,82.5,7.1,864.5,7.0,Lluvia_moderada
2020-06-28,2020,6,28,6,180,21.7,28.5,14.3,0.0,72.3,3.0,864.2,4.0,Despejado
2020-06-29,2020,6,29,0,181,21.0,26.3,16.9,38.4,92.2,22.8,859.6,6.0,Lluvia_intensa
2020-06-30,2020,6,30,1,182,23.3,29.5,16.4,32.7,95.7,19.8,859.3,7.0,Lluvia_intensa
2020-07-01,2020,7,1,2,183,20.7,26.3,15.0,7.2,76.6,6.0,865.0,6.0,Lluvia_moderada
2020-07-02,2020,7,2,3,184,21.8,26.6,15.5,12.0,88.4,9.0,864.1,8.0,Lluvia_moderada
2020-07-03,2020,7,3,4,185,20.6,24.9,13.7,0.0,79.5,1.2,863.5,5.0,Despejado
2020-07-04,2020,7,4,5,186,21.0,26.2,14.6,0.0,85.0,4.9,867.1,3.0,Despejado
2020-07-05,2020,7,5,6,187,26.3,32.3,18.5,0.0,69.6,4.0,861.7,4.0,Despejado
2020-07-06,2020,7,6,0,188,23.0,28.2,16.5,24.7,96.9,21.3,862.4,6.0,Lluvia_intensa
2020-07-07,2020,7,7,1,189,19.2,24.1,13.6,0.0,74.6,5.7,864.5,3.0,Despejado
2020-07-08,2020,7,8,2,190,25.2,30.8,18.6,14.1,83.3,8.4,860.7,8.0,Lluvia_moderada
2020-07-09,2020,7,9,3,191,23.7,28.2,18.6,26.4,92.3,43.1,862.7,6.0,Lluvia_intensa
2020-07-10,2020,7,10,4,192,22.5,28.0,18.5,0.0,70.5,2.1,862.7,5.0,Despejado
2020-07-11,2020,7,11,5,193,17.9,24.0,10.1,20.3,87.5,26.1,866.7,5.0,Lluvia_intensa
2020-07-12,2020,7,12,6,194,22.8,28.1,16.1,15.2,94.3,24.2,861.7,5.0,Lluvia_moderada
2020-07-13,2020,7,13,0,195,22.8,27.5,16.7,0.0,79.2,22.8,863.3,2.0,Despejado
2020-07-14,2020,7,14,1,196,20.6,27.2,12.9,0.0,76.0,6.1,863.4,3.0,Despejado
2020-07-15,2020,7,15,2,197,23.9,27.5,19.5,24.0,91.3,20.0,865.5,6.0,Lluvia_intensa
2020-07-16,2020,7,16,3,198,21.3,26.5,15.5,21.1,96.0,22.1,865.9,8.0,Lluvia_intensa
2020-07-17,2020,7,17,4,199,20.6,26.8,16.1,18.1,85.8,19.5,862.9,6.0,Lluvia_moderada
2020-07-18,2020,7,18,5,200,20.3,24.3,15.1,12.7,90.2,9.8,865.5,6.0,Lluvia_moderada
2020-07-19,2020,7,19,6,201,22.4,27.4,14.6,8.6,73.1,7.0,863.1,5.0,Lluvia_moderada
2020-07-20,2020,7,20,0,202,22.0,26.3,16.0,0.0,77.1,13.7,866.2,4.0,Despejado
2020-07-21,2020,7,21,1,203,25.7,31.0,18.7,53.5,98.0,33.7,862.0,8.0,Lluvia_intensa
2020-07-22,2020,7,22,2,204,18.3,23.1,12.1,5.2,79.2,6.6,864.3,7.0,Lluvia_moderada
2020-07-23,2020,7,23,3,205,25.0,29.1,17.2,0.0,67.1,1.9,862.9,4.0,Despejado
2020-07-24,2020,7,24,4,206,23.8,30.0,18.0,0.0,70.6,13.3,861.4,5.0,Despejado
2020-07-25,2020,7,25,5,207,20.3,26.5,16.1,18.0,95.9,14.9,865.5,8.0,Lluvia_moderada
2020-07-26,2020,7,26,6,208,26.1,30.0,20.7,0.0,73.7,8.4,862.5,5.0,Despejado
2020-07-27,2020,7,27,0,209,21.4,26.4,16.6,27.9,96.0,19.2,864.6,7.0,Lluvia_intensa
2020-07-28,2020,7,28,1,210,26.1,29.8,18.6,12.7,83.9,23.7,862.8,6.0,Lluvia_moderada
2020-07-29,2020,7,29,2,211,21.7,27.1,14.2,9.5,81.4,4.9,865.1,6.0,Lluvia_moderada
2020-07-30,2020,7,30,3,212,18.4,25.4,13.5,0.0,75.7,6.4,863.2,6.0,Despejado
2020-07-31,2020,7,31,4,213,20.3,24.9,15.6,0.2,81.4,7.5,863.1,7.0,Llovizna
2020-08-01,2020,8,1,5,214,24.2,28.1,18.3,4.5,76.5,7.4,860.7,7.0,Llovizna
2020-08-02,2020,8,2,6,215,22.4,28.6,17.3,12.7,81.4,33.9,861.1,8.0,Lluvia_moderada
2020-08-03,2020,8,3,0,216,25.2,31.2,20.0,0.0,77.0,13.8,862.0,3.0,Despejado
2020-08-04,2020,8,4,1,217,19.8,23.5,11.9,0.0,71.6,2.1,864.1,4.0,Despejado
2020-08-05,2020,8,5,2,218,19.2,23.2,14.4,0.0,71.5,4.8,863.6,5.0,Despejado
2020-08-06,2020,8,6,3,219,21.2,27.9,13.6,34.9,97.3,18.6,866.4,8.0,Lluvia_intensa
2020-08-07,2020,8,7,4,220,21.9,28.8,14.4,7.6,83.3,9.4,864.5,7.0,Lluvia_moderada
2020-08-08,2020,8,8,5,221,20.9,25.6,16.2,5.9,78.5,20.4,864.5,5.0,Lluvia_moderada
2020-08-09,2020,8,9,6,222,17.3,22.7,9.6,10.6,88.3,14.7,866.2,7.0,Lluvia_moderada
2020-08-10,2020,8,10,0,223,20.7,26.4,15.9,16.0,79.0,14.6,863.4,7.0,Lluvia_moderada
2020-08-11,2020,8,11,1,224,22.2,26.0,16.4,21.7,85.0,26.6,862.4,7.0,Lluvia_intensa
2020-08-12,2020,8,12,2,225,24.2,28.9,18.3,9.9,79.1,14.1,861.0,6.0,Lluvia_moderada
2020-08-13,2020,8,13,3,226,22.8,28.9,16.3,1.9,75.1,27.4,862.8,8.0,Llovizna
2020-08-14,2020,8,14,4,227,24.3,29.1,18.9,11.9,84.1,24.6,863.1,7.0,Lluvia_moderada
2020-08-15,2020,8,15,5,228,21.1,25.9,15.8,37.7,93.5,6.8,866.2,5.0,Lluvia_intensa
2020-08-16,2020,8,16,6,229,24.1,28.8,16.9,4.2,79.7,9.2,862.1,6.0,Llovizna
2020-08-17,2020,8,17,0,230,23.1,27.4,17.5,2.3,69.4,8.8,862.4,6.0,Llovizna
2020-08-18,2020,8,18,1,231,24.6,29.0,17.0,0.0,75.1,5.4,863.6,5.0,Despejado
2020-08-19,2020,8,19,2,232,20.3,24.1,14.7,69.0,97.1,18.1,865.1,6.0,Lluvia_intensa
2020-08-20,2020,8,20,3,233,20.6,26.4,15.5,15.4,93.3,11.2,865.4,5.0,Lluvia_moderada
2020-08-21,2020,8,21,4,234,20.3,25.1,13.6,120.0,95.4,15.4,864.2,5.0,Lluvia_intensa
2020-08-22,2020,8,22,5,235,22.4,29.2,17.6,3.8,83.0,4.9,863.9,7.0,Llovizna
2020-08-23,2020,8,23,6,236,18.8,22.5,13.9,28.9,93.1,9.9,864.2,7.0,Lluvia_intensa
2020-08-24,2020,8,24,0,237,24.1,29.4,18.8,20.4,92.0,12.4,863.8,5.0,Lluvia_intensa
2020-08-25,2020,8,25,1,238,22.3,27.1,15.0,0.4,75.3,8.5,865.7,6.0,Llovizna
2020-08-26,2020,8,26,2,239,21.9,28.1,17.0,31.9,96.3,14.9,864.3,7.0,Lluvia_intensa
2020-08-27,2020,8,27,3,240,25.6,30.7,20.2,0.0,69.5,1.5,863.8,2.0,Despejado
2020-08-28,2020,8,28,4,241,19.3,23.6,14.2,0.0,77.1,2.4,865.1,4.0,Despejado
2020-08-29,2020,8,29,5,242,18.8,25.2,14.0,21.5,98.0,17.7,865.1,8.0,Lluvia_intensa
2020-08-30,2020,8,30,6,243,21.6,26.2,15.0,23.4,92.5,28.4,866.6,5.0,Lluvia_intensa
2020-08-31,2020,8,31,0,244,24.0,27.6,16.3,0.6,68.9,16.1,864.3,6.0,Llovizna
2020-09-01,2020,9,1,1,245,20.1,27.0,12.3,29.3,94.4,11.2,866.0,5.0,Lluvia_intensa
2020-09-02,2020,9,2,2,246,21.9,26.0,14.8,0.0,76.7,11.4,862.2,6.0,Despejado
2020-09-03,2020,9,3,3,247,19.5,24.4,12.7,31.6,94.0,26.1,867.7,6.0,Lluvia_intensa
2020-09-04,2020,9,4,4,248,18.7,24.0,14.6,0.0,82.8,0.7,866.0,3.0,Despejado
2020-09-05,2020,9,5,5,249,21.9,28.1,17.1,6.1,72.6,14.4,862.4,8.0,Lluvia_moderada
2020-09-06,2020,9,6,6,250,25.4,29.3,18.1,22.5,92.6,27.6,863.5,7.0,Lluvia_intensa
2020-09-07,2020,9,7,0,251,23.4,28.1,16.9,0.0,70.4,9.5,861.8,3.0,Despejado
2020-09-08,2020,9,8,1,252,26.5,31.7,20.4,0.0,67.0,5.4,862.6,5.0,Despejado
2020-09-09,2020,9,9,2,253,23.1,29.6,15.1,45.2,98.0,50.0,864.6,7.0,Lluvia_intensa
2020-09-10,2020,9,10,3,254,19.7,25.5,11.8,24.8,98.0,17.5,864.7,7.0,Lluvia_intensa
2020-09-11,2020,9,11,4,255,21.9,25.9,14.5,0.0,71.8,5.3,864.2,3.0,Despejado
2020-09-12,2020,9,12,5,256,20.0,25.3,14.9,54.1,90.3,27.0,864.5,6.0,Lluvia_intensa
2020-09-13,2020,9,13,6,257,22.6,29.4,18.4,1.2,69.5,15.5,866.1,6.0,Llovizna
2020-09-14,2020,9,14,0,258,17.6,23.6,10.7,44.4,95.1,16.4,864.8,7.0,Lluvia_intensa
2020-09-15,2020,9,15,1,259,22.3,28.8,18.3,90.1,91.9,11.0,865.0,6.0,Lluvia_intensa
2020-09-16,2020,9,16,2,260,21.9,25.5,16.2,0.6,70.9,25.0,867.3,6.0,Llovizna
2020-09-17,2020,9,17,3,261,23.0,27.6,18.6,19.0,87.2,12.4,863.1,5.0,Lluvia_moderada
2020-09-18,2020,9,18,4,262,21.0,26.3,15.2,22.6,88.0,12.3,865.9,6.0,Lluvia_intensa
2020-09-19,2020,9,19,5,263,26.0,31.6,19.7,5.8,76.7,9.9,863.1,6.0,Lluvia_moderada
2020-09-20,2020,9,20,6,264,24.1,27.8,16.2,16.0,92.5,17.2,863.7,5.0,Lluvia_moderada
2020-09-21,2020,9,21,0,265,18.9,25.4,12.7,35.5,95.5,18.4,863.1,8.0,Lluvia_intensa
2020-09-22,2020,9,22,1,266,23.5,30.0,15.9,25.9,85.5,22.4,862.4,5.0,Lluvia_intensa
2020-09-23,2020,9,23,2,267,21.4,27.2,14.3,9.4,84.5,7.2,865.9,5.0,Lluvia_moderada
2020-09-24,2020,9,24,3,268,21.5,26.8,17.4,0.0,76.0,21.0,865.0,3.0,Despejado
2020-09-25,2020,9,25,4,269,21.1,24.6,13.2,0.6,73.6,6.5,864.9,7.0,Llovizna
2020-09-26,2020,9,26,5,270,23.3,27.8,17.0,0.0,74.6,3.4,864.4,6.0,Despejado
2020-09-27,2020,9,27,6,271,20.9,25.8,14.8,28.9,93.1,7.1,864.2,8.0,Lluvia_intensa
2020-09-28,2020,9,28,0,272,24.5,28.8,19.9,11.9,74.2,8.0,863.1,7.0,Lluvia_moderada
2020-09-29,2020,9,29,1,273,24.4,31.3,19.3,0.0,77.1,5.6,863.5,3.0,Despejado
2020-09-30,2020,9,30,2,274,24.1,27.7,17.7,11.7,82.4,21.3,863.4,6.0,Lluvia_moderada
2020-10-01,2020,10,1,3,275,20.0,26.5,12.7,0.0,82.2,2.1,864.1,1.0,Despejado
2020-10-02,2020,10,2,4,276,20.4,25.1,13.6,10.7,81.4,42.9,864.0,8.0,Lluvia_moderada
2020-10-03,2020,10,3,5,277,19.8,25.8,13.8,0.0,72.5,3.1,864.3,0.0,Despejado
2020-10-04,2020,10,4,6,278,19.8,26.4,12.9,2.3,74.5,13.4,865.4,6.0,Llovizna
2020-10-05,2020,10,5,0,279,23.9,27.5,19.4,0.0,72.9,9.2,861.9,0.0,Despejado
2020-10-06,2020,10,6,1,280,26.0,32.7,20.4,0.0,78.1,0.5,865.1,1.0,Despejado
2020-10-07,2020,10,7,2,281,24.0,28.3,18.9,0.0,75.2,5.9,862.5,3.0,Despejado
2020-10-08,2020,10,8,3,282,23.5,29.2,17.6,19.1,85.6,36.0,862.1,7.0,Lluvia_moderada
2020-10-09,2020,10,9,4,283,22.9,27.2,18.2,6.5,78.1,10.3,861.8,7.0,Lluvia_moderada
2020-10-10,2020,10,10,5,284,21.5,26.3,14.9,17.3,94.1,21.2,865.4,6.0,Lluvia_moderada
2020-10-11,2020,10,11,6,285,23.9,27.5,16.3,0.0,72.9,1.5,863.5,1.0,Despejado
2020-10-12,2020,10,12,0,286,19.4,24.0,14.1,31.8,93.2,15.0,866.2,6.0,Lluvia_intensa
2020-10-13,2020,10,13,1,287,20.5,25.2,16.0,0.0,73.4,1.5,864.8,3.0,Despejado
2020-10-14,2020,10,14,2,288,20.8,26.2,16.4,0.0,75.6,7.8,864.8,1.0,Despejado
2020-10-15,2020,10,15,3,289,23.8,30.1,19.0,0.0,76.7,2.4,863.1,2.0,Despejado
2020-10-16,2020,10,16,4,290,20.6,25.3,13.3,8.6,81.8,18.3,866.4,7.0,Lluvia_moderada
2020-10-17,2020,10,17,5,291,22.1,25.7,15.3,7.7,73.5,10.3,864.6,8.0,Lluvia_moderada
2020-10-18,2020,10,18,6,292,20.3,26.2,13.6,0.5,76.1,19.0,868.8,7.0,Llovizna
2020-10-19,2020,10,19,0,293,21.3,27.7,15.9,4.5,76.1,8.5,864.2,7.0,Llovizna
2020-10-20,2020,10,20,1,294,23.1,26.6,17.8,6.3,75.0,10.6,863.2,7.0,Lluvia_moderada
2020-10-21,2020,10,21,2,295,21.0,27.7,13.7,0.0,83.1,16.6,863.8,3.0,Despejado
2020-10-22,2020,10,22,3,296,21.1,28.0,16.0,74.1,96.8,20.8,864.8,6.0,Lluvia_intensa
2020-10-23,2020,10,23,4,297,22.0,26.4,14.2,0.0,81.6,2.0,862.6,2.0,Despejado
2020-10-24,2020,10,24,5,298,22.6,28.1,18.2,2.7,70.3,12.6,863.0,7.0,Llovizna
2020-10-25,2020,10,25,6,299,19.5,23.4,13.2,0.0,78.1,2.3,862.5,3.0,Despejado
2020-10-26,2020,10,26,0,300,19.2,24.7,12.4,14.6,85.9,33.8,861.2,6.0,Lluvia_moderada
2020-10-27,2020,10,27,1,301,19.8,26.4,12.0,0.0,75.4,3.8,865.4,3.0,Despejado
2020-10-28,2020,10,28,2,302,19.7,24.5,12.1,0.0,74.0,7.4,866.8,2.0,Despejado
2020-10-29,2020,10,29,3,303,14.6,20.8,7.4,0.0,80.7,5.4,867.7,2.0,Despejado
2020-10-30,2020,10,30,4,304,18.6,22.6,10.7,0.0,79.1,17.9,865.0,1.0,Despejado
2020-10-31,2020,10,31,5,305,21.6,26.8,16.9,0.0,78.6,6.3,867.5,2.0,Despejado
2020-11-01,2020,11,1,6,306,20.4,24.8,14.0,0.0,53.8,28.9,864.1,0.0,Despejado
2020-11-02,2020,11,2,0,307,18.0,24.4,11.2,0.0,58.5,12.3,864.8,3.0,Despejado
2020-11-03,2020,11,3,1,308,18.2,24.6,12.9,2.2,57.8,11.3,863.9,7.0,Llovizna
2020-11-04,2020,11,4,2,309,19.7,24.4,12.9,4.1,60.2,23.3,865.1,6.0,Llovizna
2020-11-05,2020,11,5,3,310,16.4,21.6,8.4,0.0,61.9,4.0,865.3,2.0,Despejado
2020-11-06,2020,11,6,4,311,19.9,25.2,12.0,0.0,61.1,3.7,865.0,2.0,Despejado
2020-11-07,2020,11,7,5,312,19.4,25.7,13.3,0.0,54.5,4.4,863.7,1.0,Despejado
2020-11-08,2020,11,8,6,313,22.6,26.3,16.7,0.0,54.8,1.1,862.9,1.0,Despejado
2020-11-09,2020,11,9,0,314,23.9,27.6,16.5,0.0,56.3,11.7,861.4,1.0,Despejado
2020-11-10,2020,11,10,1,315,17.2,21.3,11.1,0.0,61.9,0.5,865.6,2.0,Despejado
2020-11-11,2020,11,11,2,316,19.4,24.5,13.3,0.0,52.7,12.7,867.0,1.0,Despejado
2020-11-12,2020,11,12,3,317,18.2,23.4,11.7,0.0,60.7,6.5,864.9,2.0,Despejado
2020-11-13,2020,11,13,4,318,16.3,22.9,10.6,0.0,61.8,6.1,868.3,2.0,Despejado
2020-11-14,2020,11,14,5,319,23.3,27.0,16.9,0.0,51.5,0.6,864.5,3.0,Despejado
2020-11-15,2020,11,15,6,320,21.9,25.8,15.5,0.0,51.8,6.6,863.6,1.0,Despejado
2020-11-16,2020,11,16,0,321,22.1,27.0,15.8,0.0,57.3,4.2,862.7,1.0,Despejado
2020-11-17,2020,11,17,1,322,19.2,23.8,11.3,0.0,56.5,0.9,867.8,3.0,Despejado
2020-11-18,2020,11,18,2,323,19.9,24.4,14.5,4.9,58.7,12.1,867.6,8.0,Llovizna
2020-11-19,2020,11,19,3,324,22.8,28.2,16.7,0.0,52.4,37.5,865.4,1.0,Despejado
2020-11-20,2020,11,20,4,325,19.2,24.1,14.2,0.0,55.4,13.0,865.9,2.0,Despejado
2020-11-21,2020,11,21,5,326,19.2,24.4,14.4,0.0,58.0,7.5,868.1,0.0,Despejado
2020-11-22,2020,11,22,6,327,21.6,27.7,14.1,0.0,50.1,4.1,865.0,3.0,Despejado
2020-11-23,2020,11,23,0,328,17.8,23.1,10.1,0.0,54.9,3.4,866.7,1.0,Despejado
2020-11-24,2020,11,24,1,329,19.3,23.5,13.2,0.0,51.9,7.6,866.8,2.0,Despejado
2020-11-25,2020,11,25,2,330,21.2,28.1,15.4,0.0,51.5,3.7,865.4,1.0,Despejado
2020-11-26,2020,11,26,3,331,22.0,26.3,17.7,0.0,57.6,6.8,863.9,3.0,Despejado
2020-11-27,2020,11,27,4,332,22.3,27.8,16.8,0.0,55.9,14.0,864.1,3.0,Despejado
2020-11-28,2020,11,28,5,333,20.0,26.6,14.2,0.0,58.5,4.7,863.2,0.0,Despejado
2020-11-29,2020,11,29,6,334,25.6,29.9,20.8,0.0,55.0,0.8,860.6,3.0,Despejado
2020-11-30,2020,11,30,0,335,21.2,25.6,14.3,0.0,56.2,1.7,864.0,3.0,Despejado
2020-12-01,2020,12,1,1,336,15.5,19.9,8.6,0.0,57.2,0.6,864.4,2.0,Despejado
2020-12-02,2020,12,2,2,337,19.8,23.9,14.0,0.0,55.2,27.5,867.7,1.0,Despejado
2020-12-03,2020,12,3,3,338,19.0,22.9,12.8,0.0,63.5,6.2,867.3,2.0,Despejado
2020-12-04,2020,12,4,4,339,19.9,25.2,12.3,0.0,55.2,28.8,866.2,1.0,Despejado
2020-12-05,2020,12,5,5,340,17.0,22.7,11.5,0.0,51.3,4.9,864.4,1.0,Despejado
2020-12-06,2020,12,6,6,341,20.3,24.6,15.5,0.0,57.9,3.6,865.8,1.0,Despejado
2020-12-07,2020,12,7,0,342,17.9,23.4,10.4,0.0,54.3,6.0,867.1,1.0,Despejado
2020-12-08,2020,12,8,1,343,19.1,25.2,13.7,1.4,61.8,12.4,866.0,6.0,Llovizna
2020-12-09,2020,12,9,2,344,17.3,23.6,10.8,0.0,57.1,9.8,865.5,1.0,Despejado
2020-12-10,2020,12,10,3,345,15.6,19.8,10.7,0.0,63.0,7.3,870.0,1.0,Despejado
2020-12-11,2020,12,11,4,346,18.8,24.8,11.9,0.9,54.9,30.6,866.4,8.0,Llovizna
2020-12-12,2020,12,12,5,347,21.8,26.7,16.4,0.0,51.9,13.7,863.8,1.0,Despejado
2020-12-13,2020,12,13,6,348,19.0,25.8,11.1,0.0,55.3,14.5,864.4,0.0,Despejado
2020-12-14,2020,12,14,0,349,18.8,22.7,11.5,0.0,54.5,12.0,868.1,2.0,Despejado
2020-12-15,2020,12,15,1,350,21.8,26.8,15.8,0.0,58.2,9.6,864.3,1.0,Despejado
2020-12-16,2020,12,16,2,351,20.2,25.0,15.2,0.0,52.6,0.5,862.5,0.0,Despejado
2020-12-17,2020,12,17,3,352,19.7,24.9,12.3,0.0,56.2,17.7,865.8,2.0,Despejado
2020-12-18,2020,12,18,4,353,21.7,28.5,17.5,0.0,54.2,1.1,864.5,3.0,Despejado
2020-12-19,2020,12,19,5,354,21.6,27.0,14.8,0.0,60.4,12.6,862.0,1.0,Despejado
2020-12-20,2020,12,20,6,355,19.9,23.7,12.0,0.0,54.6,23.9,863.9,2.0,Despejado
2020-12-21,2020,12,21,0,356,18.7,25.4,13.5,3.5,57.0,13.3,865.3,6.0,Llovizna
2020-12-22,2020,12,22,1,357,23.3,28.9,17.2,0.0,44.8,21.5,862.3,1.0,Despejado
2020-12-23,2020,12,23,2,358,18.9,25.4,14.5,0.0,56.1,13.7,865.2,0.0,Despejado
2020-12-24,2020,12,24,3,359,18.4,24.0,11.2,0.0,61.0,1.3,865.2,2.0,Despejado
2020-12-25,2020,12,25,4,360,17.8,24.2,12.9,0.0,51.6,5.1,868.7,1.0,Despejado
2020-12-26,2020,12,26,5,361,19.8,24.3,12.9,0.0,55.2,0.6,865.0,2.0,Despejado
2020-12-27,2020,12,27,6,362,17.3,22.8,9.8,0.0,54.4,14.4,867.3,1.0,Despejado
2020-12-28,2020,12,28,0,363,18.6,22.8,14.5,0.0,60.5,11.9,863.7,3.0,Despejado
2020-12-29,2020,12,29,1,364,18.8,25.6,13.9,2.4,54.0,9.4,863.8,5.0,Llovizna
2020-12-30,2020,12,30,2,365,17.8,23.2,10.4,0.0,60.1,16.6,865.6,2.0,Despejado
2020-12-31,2020,12,31,3,366,21.6,25.7,17.0,0.0,47.4,3.5,868.5,3.0,Despejado
2021-01-01,2021,1,1,4,1,23.6,28.7,15.8,0.0,56.8,8.8,864.3,2.0,Despejado
2021-01-02,2021,1,2,5,2,17.3,22.0,12.1,0.0,66.8,13.2,864.2,3.0,Despejado
2021-01-03,2021,1,3,6,3,22.1,28.0,17.1,0.0,59.3,18.6,863.4,3.0,Despejado
2021-01-04,2021,1,4,0,4,21.6,28.4,15.0,0.0,50.1,10.1,864.3,0.0,Despejado
2021-01-05,2021,1,5,1,5,20.5,27.3,13.7,0.0,58.5,9.8,865.5,1.0,Despejado
2021-01-06,2021,1,6,2,6,20.2,24.7,16.2,4.7,68.7,10.6,862.8,5.0,Llovizna
2021-01-07,2021,1,7,3,7,23.1,28.6,16.3,0.0,51.2,27.1,863.8,2.0,Despejado
2021-01-08,2021,1,8,4,8,19.4,24.3,14.7,0.0,52.6,12.1,867.4,1.0,Despejado
2021-01-09,2021,1,9,5,9,22.1,28.6,14.8,0.0,56.5,7.2,865.3,0.0,Despejado
2021-01-10,2021,1,10,6,10,21.5,26.1,15.4,0.6,67.8,13.1,865.6,5.0,Llovizna
2021-01-11,2021,1,11,0,11,16.4,22.4,10.8,0.0,55.7,18.7,865.1,2.0,Despejado
2021-01-12,2021,1,12,1,12,16.5,20.1,11.2,0.0,51.2,13.2,869.9,2.0,Despejado
2021-01-13,2021,1,13,2,13,15.6,21.7,11.2,0.0,57.5,18.2,867.7,1.0,Despejado
2021-01-14,2021,1,14,3,14,20.7,24.3,15.0,0.0,47.9,12.5,865.0,1.0,Despejado
2021-01-15,2021,1,15,4,15,21.9,26.7,15.4,0.0,55.1,10.3,866.4,1.0,Despejado
2021-01-16,2021,1,16,5,16,18.9,24.8,12.6,2.6,54.1,24.8,862.3,6.0,Llovizna
2021-01-17,2021,1,17,6,17,18.7,24.5,12.8,0.0,53.1,14.3,866.6,0.0,Despejado
2021-01-18,2021,1,18,0,18,18.2,22.8,10.4,0.0,57.2,6.9,865.4,2.0,Despejado
2021-01-19,2021,1,19,1,19,20.8,26.2,16.6,0.0,51.0,5.3,865.3,1.0,Despejado
2021-01-20,2021,1,20,2,20,21.1,27.0,13.3,0.0,51.5,19.0,864.4,3.0,Despejado
2021-01-21,2021,1,21,3,21,24.2,29.7,17.5,0.0,57.4,10.3,863.6,2.0,Despejado
2021-01-22,2021,1,22,4,22,20.3,24.3,15.5,0.0,56.6,6.6,863.8,2.0,Despejado
2021-01-23,2021,1,23,5,23,17.8,22.7,11.4,0.0,58.5,17.4,867.1,1.0,Despejado
2021-01-24,2021,1,24,6,24,19.7,25.7,13.1,0.0,53.1,3.4,866.2,0.0,Despejado
2021-01-25,2021,1,25,0,25,18.9,25.6,13.2,0.0,50.2,7.8,865.3,2.0,Despejado
2021-01-26,2021,1,26,1,26,18.3,23.9,13.9,0.0,58.1,5.8,866.0,2.0,Despejado
2021-01-27,2021,1,27,2,27,17.3,23.9,12.6,0.0,59.5,10.7,863.6,1.0,Despejado
2021-01-28,2021,1,28,3,28,19.1,25.6,12.9,0.0,58.6,8.2,864.4,1.0,Despejado
2021-01-29,2021,1,29,4,29,20.9,25.4,15.8,0.0,56.3,8.0,864.4,3.0,Despejado
2021-01-30,2021,1,30,5,30,19.2,23.4,11.5,0.0,51.8,15.1,868.4,2.0,Despejado
2021-01-31,2021,1,31,6,31,18.3,23.9,11.0,0.0,55.1,9.0,865.2,1.0,Despejado
2021-02-01,2021,2,1,0,32,19.4,23.6,11.6,0.0,52.6,29.0,864.0,3.0,Despejado
2021-02-02,2021,2,2,1,33,19.5,23.0,13.7,0.0,48.2,10.0,867.7,0.0,Despejado
2021-02-03,2021,2,3,2,34,21.9,25.8,17.8,0.0,49.9,7.1,865.0,2.0,Despejado
2021-02-04,2021,2,4,3,35,22.0,28.2,15.6,0.0,51.3,4.4,864.9,3.0,Despejado
2021-02-05,2021,2,5,4,36,20.9,24.6,13.1,0.0,57.0,11.1,864.3,1.0,Despejado
2021-02-06,2021,2,6,5,37,19.8,25.9,15.1,0.0,48.4,16.6,864.8,3.0,Despejado
2021-02-07,2021,2,7,6,38,21.4,25.5,15.9,0.0,51.0,18.9,863.4,1.0,Despejado
